,Address
16180,"600 E MARKET ST, Charlottesville VA"
16181,"1400 E HIGH ST, Charlottesville VA"
16182,"900 E HIGH ST, Charlottesville VA"
16183,"600 RUGBY RD, Charlottesville VA"
16184,"1400 UNIVERSITY AVE, Charlottesville VA"
16185,"1100 5TH ST SW, Charlottesville VA"
16186,"400 14TH ST NW, Charlottesville VA"
16187,"1400 SHORT 18TH ST, Charlottesville VA"
16188,"200 W MAIN ST, Charlottesville VA"
16189,"100 WESTWOOD CIR, Charlottesville VA"
16190,"2500 JEFFERSON PARK AVE, Charlottesville VA"
16191,"1800 UNIVERSITY CIR, Charlottesville VA"
16192,"800 ORANGEDALE AVE, Charlottesville VA"
16193,"900 PARK ST, Charlottesville VA"
16194,"100 BAYLOR LN, Charlottesville VA"
16195,"600 MASON ST, Charlottesville VA"
16196,"1100 EMMET ST N, Charlottesville VA"
16197,"200 CARLTON RD, Charlottesville VA"
16198,"200 HARTMANS MILL RD, Charlottesville VA"
16199,"100 E MAIN ST, Charlottesville VA"
16200,"100 W MARKET ST, Charlottesville VA"
16201,"300 VALLEY RD EXT, Charlottesville VA"
16202,"800 CHERRY AVE, Charlottesville VA"
16203,"2200 JEFFERSON PARK AVE, Charlottesville VA"
16204,"900 ALTAVISTA AVE, Charlottesville VA"
16205,"100 10 1/2 ST NW, Charlottesville VA"
16206,"1400 MELBOURNE RD, Charlottesville VA"
16207,"1500 DAIRY RD, Charlottesville VA"
16208,"1400 MELBOURNE RD, Charlottesville VA"
16209,"600 ALTAVISTA ST, Charlottesville VA"
16210,"500 HARRIS RD, Charlottesville VA"
16211,"100 SOUTH ST, Charlottesville VA"
16212,"800 HARDY DR, Charlottesville VA"
16213,"400 5TH ST SW, Charlottesville VA"
16214,"900 FOREST ST, Charlottesville VA"
16215,"900 FOREST ST, Charlottesville VA"
16216,"1800 HYDRAULIC RD, Charlottesville VA"
16217,"100 BLINCOE LN, Charlottesville VA"
16218,"1400 AVON ST, Charlottesville VA"
16219,"1400 PEN PARK RD, Charlottesville VA"
16220,"1300 E MARKET ST, Charlottesville VA"
16221,"2100 IVY RD, Charlottesville VA"
16222,"900 PRESTON AVE, Charlottesville VA"
16223,"800 PROSPECT AVE, Charlottesville VA"
16224,"600 WATER ST, Charlottesville VA"
16225,"200 OLD LYNCHBURG RD, Charlottesville VA"
16226,"1400 MELBOURNE RD, Charlottesville VA"
16227,"100 UNIVERSITY AVE, Charlottesville VA"
16228,"1400 SHORT 18TH ST, Charlottesville VA"
16229,"1100 GRADY AVE, Charlottesville VA"
16230,"1100 MILLMONT ST, Charlottesville VA"
16231,"1100 EMMET ST N, Charlottesville VA"
16232,"2300 ANGUS RD, Charlottesville VA"
16233,"1300 GORDON AVE, Charlottesville VA"
16234,"400 14TH ST NW, Charlottesville VA"
16235,"500 PARK ST, Charlottesville VA"
16236,"1000 WERTLAND ST, Charlottesville VA"
16237,"1000 EMMET ST N, Charlottesville VA"
16238,"200 RIDGE MCINTIRE RD, Charlottesville VA"
16239,"400 W MAIN ST, Charlottesville VA"
16240,"800 NASSAU ST, Charlottesville VA"
16241,"600 ROCK CREEK RD, Charlottesville VA"
16242,"900 RIVES ST, Charlottesville VA"
16243,"200 CLEVELAND AVE, Charlottesville VA"
16244,"500 PARK ST, Charlottesville VA"
16245,"600 E MARKET ST, Charlottesville VA"
16246,"1000 CHERRY AVE, Charlottesville VA"
16247,"200 15TH ST NW, Charlottesville VA"
16248,"1400 HAMPTON ST, Charlottesville VA"
16249,"100 1ST ST, Charlottesville VA"
16250,"600 GRADY AVE., Charlottesville VA"
16251,"300 SOUTH ST, Charlottesville VA"
16252,"500 250 BYPASS, Charlottesville VA"
16253,"300 AVON ST, Charlottesville VA"
16254,"500 STONEHENGE AVE, Charlottesville VA"
16255,"300 CARLTON RD, Charlottesville VA"
16256,"1600 LONG ST, Charlottesville VA"
16257,"1600 EMMET ST N, Charlottesville VA"
16258,"300 15TH ST NW, Charlottesville VA"
16259,"100 GOODMAN ST, Charlottesville VA"
16260,"1600 UNIVERSITY AVE, Charlottesville VA"
16261,"700 PROSPECT AVE, Charlottesville VA"
16262,"1300 WELLFORD ST, Charlottesville VA"
16263,"800 BOLLING AVE, Charlottesville VA"
16264,"800 ORANGEDALE AVE, Charlottesville VA"
16265,"1700 CHESAPEAKE ST, Charlottesville VA"
16266,"300 OLD LYNCHBURG RD, Charlottesville VA"
16267,"400 GARRETT ST, Charlottesville VA"
16268,"100 14TH ST NW, Charlottesville VA"
16269,"100 W MAIN ST, Charlottesville VA"
16270,"400 3RD ST NE, Charlottesville VA"
16271,"100 STRATFORD CT, Charlottesville VA"
16272,"100 MONTICELLO AVE, Charlottesville VA"
16273,"4000 CITY WALK WAY, Charlottesville VA"
16274,"1900 EMMET ST N, Charlottesville VA"
16275,"200 RIDGE ST, Charlottesville VA"
16276,"600 W MAIN ST, Charlottesville VA"
16277,"1100 SEMINOLE TRL, Charlottesville VA"
16278,"800 ROCKLAND AVE, Charlottesville VA"
16279,"100 E SOUTH ST, Charlottesville VA"
16280,"1300 CARLTON AVE, Charlottesville VA"
16281,"100 E MAIN ST, Charlottesville VA"
16282,"2200 ANGUS RD, Charlottesville VA"
16283,"200 CARLTON RD, Charlottesville VA"
16284,"100 CARLTON RD, Charlottesville VA"
16285,"1100 WERTLAND ST, Charlottesville VA"
16286,"500 W MAIN ST, Charlottesville VA"
16287,"500 W MAIN ST, Charlottesville VA"
16288,"500 W MAIN ST, Charlottesville VA"
16289,"500 W MAIN ST, Charlottesville VA"
16290,"700 6TH ST SE, Charlottesville VA"
16291,"1000 W MAIN ST, Charlottesville VA"
16292,"600 E MARKET ST, Charlottesville VA"
16293,"1400 MELBOURNE RD, Charlottesville VA"
16294,"1100 5TH ST EXT, Charlottesville VA"
16295,"400 9TH ST NW, Charlottesville VA"
16296,"1800 MONTICELLO RD, Charlottesville VA"
16297,"1100 E HIGH ST, Charlottesville VA"
16298,"1100 5TH ST SW, Charlottesville VA"
16299,"400 4TH ST, Charlottesville VA"
16300,"1400 MELBOURNE RD, Charlottesville VA"
16301,"1500 6TH ST SE, Charlottesville VA"
16302,"1000 PRESTON AVE, Charlottesville VA"
16303,"1400 MELBOURNE RD, Charlottesville VA"
16304,"400 9TH ST NW, Charlottesville VA"
16305,"1800 EMMET ST N, Charlottesville VA"
16306,"900 ANDERSON ST, Charlottesville VA"
16307,"100 W MAIN ST, Charlottesville VA"
16308,"400 RUGBY RD, Charlottesville VA"
16309,"1700 JEFFERSON PARK AVE, Charlottesville VA"
16310,"2500 JEFFERSON PARK AVE, Charlottesville VA"
16311,"100 E MARKET ST, Charlottesville VA"
16312,"100 E MARKET ST, Charlottesville VA"
16313,"600 E MARKET ST, Charlottesville VA"
16314,"800 PAGE ST, Charlottesville VA"
16315,"1100 EMMET ST N, Charlottesville VA"
16316,"100 W MARKET ST, Charlottesville VA"
16317,"1100 EMMET ST, Charlottesville VA"
16318,"1300 CARLTON AVE, Charlottesville VA"
16319,"1800 HYDRAULIC RD, Charlottesville VA"
16320,"1200 EMMET ST W, Charlottesville VA"
16321,"1700 JEFFERSON PARK AVE, Charlottesville VA"
16322,"200 E MARKET ST, Charlottesville VA"
16323,"1100 EMMET ST N, Charlottesville VA"
16324,"800 HARDY DR, Charlottesville VA"
16325,"1400 MELBOURNE RD, Charlottesville VA"
16326,"800 BOLLING AVE, Charlottesville VA"
16327,"500 14TH ST NW, Charlottesville VA"
16328,"1100 GROVE ST, Charlottesville VA"
16329,"1200 AUGUSTA ST, Charlottesville VA"
16330,"600 E MARKET ST, Charlottesville VA"
16331,"1300 AVON ST, Charlottesville VA"
16332,"400 13TH ST NW, Charlottesville VA"
16333,"200 250 BYPASS, Charlottesville VA"
16334,"200 250 BYPASS, Charlottesville VA"
16335,"2000 IVY RD, Charlottesville VA"
16336,"400 2ND ST NE, Charlottesville VA"
16337,"700 PRESTON AVE, Charlottesville VA"
16338,"500 RUGBY RD, Charlottesville VA"
16339,"500 HARRIS RD, Charlottesville VA"
16340,"1000 CHERRY AVE, Charlottesville VA"
16341,"1900 EMMET ST N, Charlottesville VA"
16342,"1900 EMMET ST N, Charlottesville VA"
16343,"1400 MELBOURNE RD, Charlottesville VA"
16344,"100 W JEFFERSON ST, Charlottesville VA"
16345,"1200 JOHN ST, Charlottesville VA"
16346,"1200 HOLMES AVE, Charlottesville VA"
16347,"600 CONCORD AVE, Charlottesville VA"
16348,"600 E MARKET ST, Charlottesville VA"
16349,"600 E MARKET ST, Charlottesville VA"
16350,"800 NASSAU ST, Charlottesville VA"
16351,"700 W MAIN ST, Charlottesville VA"
16352,"600 E MARKET ST, Charlottesville VA"
16353,"600 E MARKET ST, Charlottesville VA"
16354,"400 QUARRY RD, Charlottesville VA"
16355,"400 PARK ST, Charlottesville VA"
16356,"1400 MELBOURNE RD, Charlottesville VA"
16357,"1300 LONG ST, Charlottesville VA"
16358,"300 1ST ST NW, Charlottesville VA"
16359,"600 E MARKET ST, Charlottesville VA"
16360,"1300 JOHN ST, Charlottesville VA"
16361,"300 14TH ST NW, Charlottesville VA"
16362,"500 PATON ST, Charlottesville VA"
16363,"400 4TH ST NW, Charlottesville VA"
16364,"1500 BROAD AVE, Charlottesville VA"
16365,"700 PROSPECT AVE, Charlottesville VA"
16366,"700 PROSPECT AVE, Charlottesville VA"
16367,"700 FARISH LANE, Charlottesville VA"
16368,"2000 BARRACKS RD, Charlottesville VA"
16369,"200 CARLTON RD, Charlottesville VA"
16370,"900 RIVES ST, Charlottesville VA"
16371,"200 CARLTON RD, Charlottesville VA"
16372,"2000 BARRACKS RD, Charlottesville VA"
16373,"400 MONROE LN, Charlottesville VA"
16374,"1800 MONTICELLO RD, Charlottesville VA"
16375,"300 MEADE AVE, Charlottesville VA"
16376,"900 GRADY AVE, Charlottesville VA"
16377,"100 CARLTON RD, Charlottesville VA"
16378,"1100 EMMET ST N, Charlottesville VA"
16379,"200 RIDGE MCINTIRE RD, Charlottesville VA"
16380,"1300 E MARKET ST, Charlottesville VA"
16381,"1500 DAIRY RD, Charlottesville VA"
16382,"400 PATON ST, Charlottesville VA"
16383,"1400 EMMET ST N, Charlottesville VA"
16384,"500 DICE ST, Charlottesville VA"
16385,"1200 WERTLAND ST, Charlottesville VA"
16386,"500 PARK ST, Charlottesville VA"
16387,"200 5TH ST SW, Charlottesville VA"
16388,"600 10 1/2 ST NW, Charlottesville VA"
16389,"300 KENT RD, Charlottesville VA"
16390,"1300 BELLEVIEW AVE, Charlottesville VA"
16391," UNIVERSITY CIR, Charlottesville VA"
16392,"1400 MELBOURNE RD, Charlottesville VA"
16393,"400 E JEFFERSON ST, Charlottesville VA"
16394,"900 GROVE ST, Charlottesville VA"
16395,"100 RIDGE ST, Charlottesville VA"
16396,"300 E MAIN ST, Charlottesville VA"
16397,"500 CASTALIA ST, Charlottesville VA"
16398,"1400 HAMPTON ST, Charlottesville VA"
16399,"400 4TH ST NW, Charlottesville VA"
16400,"600 PRESTON AVE, Charlottesville VA"
16401,"1100 SEMINOLE TRL, Charlottesville VA"
16402,"900 MONTROSE AVE, Charlottesville VA"
16403,"1400 HAMPTON ST, Charlottesville VA"
16404,"1800 MONTICELLO RD, Charlottesville VA"
16405,"2200 BRANDYWINE DR, Charlottesville VA"
16406,"1200 HOLMES AVE, Charlottesville VA"
16407,"600 E MARKET ST, Charlottesville VA"
16408,"1900 EMMET ST, Charlottesville VA"
16409,"400 14TH ST NW, Charlottesville VA"
16410,"800 HARDY DR, Charlottesville VA"
16411,"200 ELLIOTT AVE, Charlottesville VA"
16412,"800 HARDY DR, Charlottesville VA"
16413,"300 15TH ST NW, Charlottesville VA"
16414,"500 RUGBY RD, Charlottesville VA"
16415,"1300 WERTLAND ST, Charlottesville VA"
16416,"900 1ST ST S, Charlottesville VA"
16417,"1300 AVON ST, Charlottesville VA"
16418,"9100 EMMET ST N, Charlottesville VA"
16419,"100 E MARKET ST, Charlottesville VA"
16420,"1600 6TH ST SE, Charlottesville VA"
16421,"100 MADISON LN, Charlottesville VA"
16422,"1800 JEFFERSON PARK AVE, Charlottesville VA"
16423,"100 E SOUTH ST, Charlottesville VA"
16424,"1400 HAMPTON ST, Charlottesville VA"
16425,"800 RIDGE ST, Charlottesville VA"
16426,"800 PROSPECT AVE, Charlottesville VA"
16427,"600 BOOKER ST, Charlottesville VA"
16428,"1700 JEFFERSON PARK AVE, Charlottesville VA"
16429,"100 OAKHURST CIR, Charlottesville VA"
16430,"500 LOCUST AVE, Charlottesville VA"
16431,"1200 WERTLAND ST, Charlottesville VA"
16432,"400 FAIRWAY AVE, Charlottesville VA"
16433,"2000 JEFFERSON PARK AVE, Charlottesville VA"
16434,"2000 JEFFERSON PARK AVE, Charlottesville VA"
16435,"100 STADIUM RD, Charlottesville VA"
16436,"1900 JEFFERSON PARK AVE, Charlottesville VA"
16437,"1900 JEFFERSON PARK AVE, Charlottesville VA"
16438,"1900 JEFFERSON PARK AVE, Charlottesville VA"
16439,"1900 JEFFERSON PARK AVE, Charlottesville VA"
16440,"1900 JEFFERSON PARK AVE, Charlottesville VA"
16441,"1900 JEFFERSON PARK AVE, Charlottesville VA"
16442,"1900 JEFFERSON PARK AVE, Charlottesville VA"
16443,"1900 JEFFERSON PARK AVE, Charlottesville VA"
16444,"200 15TH ST NW, Charlottesville VA"
16445,"1400 HAZEL ST, Charlottesville VA"
16446,"200 RUGBY RD, Charlottesville VA"
16447,"200 E MAIN ST, Charlottesville VA"
16448,"900 EMMET ST N, Charlottesville VA"
16449,"1400 UNIVERSITY AVE, Charlottesville VA"
16450,"100 LEAKE LN, Charlottesville VA"
16451,"800 HARDY DR, Charlottesville VA"
16452,"600 W MAIN ST, Charlottesville VA"
16453,"1300 E HIGH ST, Charlottesville VA"
16454,"800 W MAIN ST, Charlottesville VA"
16455,"100 WESTERLY AVE, Charlottesville VA"
16456,"100 DANBURY CT, Charlottesville VA"
16457,"900 PRESTON AVE, Charlottesville VA"
16458,"100 250 BYPASS, Charlottesville VA"
16459,"1800 EMMET ST N, Charlottesville VA"
16460,"500 15TH ST NW, Charlottesville VA"
16461,"600 ELLIOTT AVE, Charlottesville VA"
16462,"100 E MAIN ST, Charlottesville VA"
16463,"1000 PRESTON AVE, Charlottesville VA"
16464,"700 PALATINE AVE, Charlottesville VA"
16465,"2200 FONTAINE AVE, Charlottesville VA"
16466,"1500 DAIRY RD, Charlottesville VA"
16467,"600 MERIDIAN ST, Charlottesville VA"
16468,"1500 CHERRY AVE, Charlottesville VA"
16469,"1400 MELBOURNE RD, Charlottesville VA"
16470,"1300 E MARKET ST, Charlottesville VA"
16471,"400 E HIGH ST, Charlottesville VA"
16472,"1900 JEFFERSON PARK AVE, Charlottesville VA"
16473,"800 W MAIN ST, Charlottesville VA"
16474,"200 GORDON AVE, Charlottesville VA"
16475,"1200 GORDON AVE, Charlottesville VA"
16476,"600 E MARKET ST, Charlottesville VA"
16477,"1400 MELBOURNE RD, Charlottesville VA"
16478,"2100 IVY RD, Charlottesville VA"
16479,"200 W MAIN ST, Charlottesville VA"
16480,"1500 OXFORD RD, Charlottesville VA"
16481,"900 1ST ST S, Charlottesville VA"
16482,"800 HARDY DR, Charlottesville VA"
16483,"1100 WERTLAND ST, Charlottesville VA"
16484,"900 CHARLTON AVE, Charlottesville VA"
16485,"200 E WATER ST, Charlottesville VA"
16486,"1600 MONTICELLO AVE, Charlottesville VA"
16487,"100 ROOSEVELT BROWN BLVD, Charlottesville VA"
16488,"400 MOSELEY DR, Charlottesville VA"
16489,"500 8TH ST NE, Charlottesville VA"
16490,"200 RIDGE ST, Charlottesville VA"
16491,"100 4TH ST NW, Charlottesville VA"
16492,"1100 MILLMONT ST, Charlottesville VA"
16493,"1500 E MARKET ST, Charlottesville VA"
16494,"100 LANKFORD AVE, Charlottesville VA"
16495,"500 1ST ST S, Charlottesville VA"
16496,"1500 DAIRY RD, Charlottesville VA"
16497,"800 E JEFFERSON ST, Charlottesville VA"
16498,"600 E MARKET ST, Charlottesville VA"
16499,"1900 EMMET ST N, Charlottesville VA"
16500,"800 CASTALIA ST, Charlottesville VA"
16501,"1100 EMMET ST N, Charlottesville VA"
16502,"1300 CARLTON AVE, Charlottesville VA"
16503,"2200 GREENBRIER DR, Charlottesville VA"
16504,"800 E MARKET ST, Charlottesville VA"
16505,"100 7TH ST NE, Charlottesville VA"
16506,"1400 BURGESS LN, Charlottesville VA"
16507,"1100 5TH ST SW, Charlottesville VA"
16508,"800 VALLEY VIEW CIR, Charlottesville VA"
16509,"300 W MAIN ST, Charlottesville VA"
16510,"700 STONEHENGE AVE, Charlottesville VA"
16511,"300 15TH ST NW, Charlottesville VA"
16512,"200 W MAIN ST, Charlottesville VA"
16513,"200 STADIUM RD, Charlottesville VA"
16514,"800 W MAIN ST, Charlottesville VA"
16515,"1200 LILI LN, Charlottesville VA"
16516,"1500 DAIRY RD, Charlottesville VA"
16517,"4000 CITY WALK WAY, Charlottesville VA"
16518,"100 W MARKET ST, Charlottesville VA"
16519,"500 CAROLINE AVE, Charlottesville VA"
16520,"900 GRADY AVE, Charlottesville VA"
16521,"1400 VIRGINIA AVE, Charlottesville VA"
16522,"1400 MELBOURNE RD, Charlottesville VA"
16523,"400 13TH ST NW, Charlottesville VA"
16524,"1600 MERIDIAN ST, Charlottesville VA"
16525,"1200 AVON ST, Charlottesville VA"
16526,"1500 GREEN ST, Charlottesville VA"
16527,"700 MADISON AVE, Charlottesville VA"
16528,"1100 PRESTON AVE, Charlottesville VA"
16529,"1800 MONTICELLO RD, Charlottesville VA"
16530,"600 E MARKET ST, Charlottesville VA"
16531,"1400 MOORES ST, Charlottesville VA"
16532,"800 CHERRY AVE, Charlottesville VA"
16533,"100 13TH ST NW, Charlottesville VA"
16534,"1600 MERIDIAN ST, Charlottesville VA"
16535,"700 5TH ST SW, Charlottesville VA"
16536,"300 11TH ST NW, Charlottesville VA"
16537,"1500 EARLY ST, Charlottesville VA"
16538,"400 GARRETT ST, Charlottesville VA"
16539,"800 HARDY DR, Charlottesville VA"
16540,"300 UNIVERSITY CIR, Charlottesville VA"
16541,"400 14TH ST NW, Charlottesville VA"
16542,"600 E MARKET ST, Charlottesville VA"
16543,"800 E MARKET ST, Charlottesville VA"
16544,"700 E WATER ST, Charlottesville VA"
16545,"800 HARDY DR, Charlottesville VA"
16546,"1400 HAMPTON ST, Charlottesville VA"
16547,"2100 MICHIE DR, Charlottesville VA"
16548,"1100 EMMET ST N, Charlottesville VA"
16549,"600 E MARKET ST, Charlottesville VA"
16550,"300 MEADE AVE, Charlottesville VA"
16551,"100 SEMINOLE CT, Charlottesville VA"
16552,"1400 MELBOURNE RD, Charlottesville VA"
16553,"700 PRESTON AVE, Charlottesville VA"
16554,"100 BROOKWOOD DR, Charlottesville VA"
16555,"700 PRESTON AVE, Charlottesville VA"
16556,"1100 5TH ST SW, Charlottesville VA"
16557,"400 E MAIN ST, Charlottesville VA"
16558,"400 14TH ST NW, Charlottesville VA"
16559,"100 AVON ST, Charlottesville VA"
16560,"1100 FOREST ST, Charlottesville VA"
16561,"1300 W MAIN ST, Charlottesville VA"
16562,"2500 JEFFERSON PARK AVE, Charlottesville VA"
16563,"1000 BELMONT AVE, Charlottesville VA"
16564,"900 1ST ST S, Charlottesville VA"
16565,"200 BURNET ST, Charlottesville VA"
16566,"300 W MAIN ST, Charlottesville VA"
16567,"200 250 BYPASS, Charlottesville VA"
16568,"500 HARRIS RD, Charlottesville VA"
16569,"1900 JEFFERSON PARK AVE, Charlottesville VA"
16570,"1400 E HIGH ST, Charlottesville VA"
16571,"300 E MAIN ST, Charlottesville VA"
16572,"900 EMMET ST, Charlottesville VA"
16573,"900 KEITH RD, Charlottesville VA"
16574,"600 MASON LN, Charlottesville VA"
16575,"400 13TH ST NE, Charlottesville VA"
16576,"1600 EMMET ST N, Charlottesville VA"
16577,"1500 UNIVERSITY AVE, Charlottesville VA"
16578,"2200 NORTH BERKSHIRE RD, Charlottesville VA"
16579,"100 8TH ST NW, Charlottesville VA"
16580,"1100 PRESTON AVE, Charlottesville VA"
16581,"100 EMMET ST N, Charlottesville VA"
16582,"200 DICE ST, Charlottesville VA"
16583,"800 ALBEMARLE ST, Charlottesville VA"
16584,"300 15TH ST NW, Charlottesville VA"
16585,"1100 EMMET ST N, Charlottesville VA"
16586,"1600 UNIVERSITY AVE, Charlottesville VA"
16587,"100 RIDGE ST, Charlottesville VA"
16588,"700 WEST ST, Charlottesville VA"
16589,"100 CULBRETH RD, Charlottesville VA"
16590,"1100 5TH ST, Charlottesville VA"
16591,"1200 EMMET ST N, Charlottesville VA"
16592,"100 2ND ST SW, Charlottesville VA"
16593,"100 GARRETT ST, Charlottesville VA"
16594,"100 GARRETT ST, Charlottesville VA"
16595,"100 GARRETT ST, Charlottesville VA"
16596,"100 GARRETT ST, Charlottesville VA"
16597,"1000 CITY WALK WAY, Charlottesville VA"
16598,"1400 MELBOURNE RD, Charlottesville VA"
16599,"700 W WATER ST, Charlottesville VA"
16600,"800 BOLLING AVE, Charlottesville VA"
16601,"500 PARK ST, Charlottesville VA"
16602,"1500 ROSA TER, Charlottesville VA"
16603,"100 OLINDA DR, Charlottesville VA"
16604,"1200 HARRIS ST, Charlottesville VA"
16605,"900 MONTICELLO AVE, Charlottesville VA"
16606,"100 MADISON LN, Charlottesville VA"
16607,"100 LANKFORD AVE, Charlottesville VA"
16608,"2500 WILLARD DR, Charlottesville VA"
16609,"100 14TH ST NW, Charlottesville VA"
16610,"1500 UNIVERSITY AVE, Charlottesville VA"
16611,"1400 UNIVERSITY AVE, Charlottesville VA"
16612,"900 EMMET ST N, Charlottesville VA"
16613,"1100 5TH ST SW, Charlottesville VA"
16614,"1500 E HIGH ST, Charlottesville VA"
16615,"300 E MAIN ST, Charlottesville VA"
16616,"100 BARNETT ST, Charlottesville VA"
16617,"700 ORANGEDALE AVE, Charlottesville VA"
16618,"100 EMMET ST N, Charlottesville VA"
16619,"100 CHANCELLOR ST, Charlottesville VA"
16620,"1600 DUBLIN RD, Charlottesville VA"
16621,"1500 CARLTON AVE, Charlottesville VA"
16622,"1000 BLENHEIM AVE, Charlottesville VA"
16623,"600 E MARKET ST, Charlottesville VA"
16624,"100 W MARKET ST, Charlottesville VA"
16625,"800 W MAIN ST, Charlottesville VA"
16626,"700 W MAIN ST, Charlottesville VA"
16627,"100 LANKFORD AVE, Charlottesville VA"
16628,"600 E MARKET ST, Charlottesville VA"
16629,"900 1ST ST S, Charlottesville VA"
16630,"100 ZAN RD, Charlottesville VA"
16631,"500 12TH ST NW, Charlottesville VA"
16632,"1000 FOREST HILLS AVE, Charlottesville VA"
16633,"400 GARRETT ST, Charlottesville VA"
16634,"1400 SHORT 18TH ST, Charlottesville VA"
16635,"800 HARDY DR, Charlottesville VA"
16636,"400 GARRETT ST, Charlottesville VA"
16637,"600 E WATER ST, Charlottesville VA"
16638,"700 ROCKLAND AVE, Charlottesville VA"
16639,"1400 MELBOURNE RD, Charlottesville VA"
16640,"100 ROBERTSON AVE, Charlottesville VA"
16641," WATER ST, Charlottesville VA"
16642,"1400 MELBOURNE RD, Charlottesville VA"
16643,"700 LOCUST AVE, Charlottesville VA"
16644,"200 OLD LYNCHBURG RD, Charlottesville VA"
16645,"100 1ST ST S, Charlottesville VA"
16646,"100 1ST ST S, Charlottesville VA"
16647,"600 E MARKET ST, Charlottesville VA"
16648,"400 13TH ST NW, Charlottesville VA"
16649,"400 13TH ST EXT, Charlottesville VA"
16650,"700 PARK ST, Charlottesville VA"
