,Address
9801,"160 PEREGORY LN, Charlottesville VA"
9802,"160 PEREGORY LN, Charlottesville VA"
9803,"436 3RD ST NE, Charlottesville VA"
9804,"436 3RD ST NE, Charlottesville VA"
9805,"436 3RD ST NE, Charlottesville VA"
9806,"2020 CROZET AVE, Charlottesville VA"
9807,"2020 CROZET AVE, Charlottesville VA"
9808,"160 PEREGORY LN, Charlottesville VA"
9809,"160 PEREGORY LN, Charlottesville VA"
9810,"606 E MARKET ST, Charlottesville VA"
9811,"600 E MARKET ST, Charlottesville VA"
9812,"606 E MARKET ST, Charlottesville VA"
9813,"321 CARLTON RD, Charlottesville VA"
9814,"321 CARLTON RD, Charlottesville VA"
9815,"120 7TH ST NE, Charlottesville VA"
9816,"304 OLD LYNCHBURG RD, Charlottesville VA"
9817,"304 OLD LYNCHBURG RD, Charlottesville VA"
9818,"1600 AVON ST, Charlottesville VA"
9819," BARRACKS RD, Charlottesville VA"
9820,"100 E WATER ST, Charlottesville VA"
9821,"1400 UNIVERSITY, Charlottesville VA"
9822,"1400 UNIVERSITY AVE, Charlottesville VA"
9823,"160 PEREGORY LN, Charlottesville VA"
9824,"702 NASSAU ST, Charlottesville VA"
9825,"702 NASSAU ST, Charlottesville VA"
9826,"700 E MAIN ST, Charlottesville VA"
9827,"1800 MONTICELLO RD, Charlottesville VA"
9828,"160 PEREGORYLN, Charlottesville VA"
9829,"1131 5TH ST SW, Charlottesville VA"
9830,"1131 5TH ST SW, Charlottesville VA"
9831,"1131 5TH ST SW, Charlottesville VA"
9832,
9833,"606 E MARKET ST, Charlottesville VA"
9834,"400 RUGBY RD, Charlottesville VA"
9835,"400 RUGBY RD, Charlottesville VA"
9836,"1159 EMMET ST N, Charlottesville VA"
9837,"502 STONEHENGE AVE, Charlottesville VA"
9838,"901 RIVES ST A, Charlottesville VA"
9839,"1300 W MAIN ST, Charlottesville VA"
9840,"160 PEREGORY LN, Charlottesville VA"
9841,"160 PEREGORY LN, Charlottesville VA"
9842," GREENE CO SHERIFF`S OFC, Charlottesville VA"
9843,"115 WESTERLY AVE, Charlottesville VA"
9844,"1100 GROVE ST, Charlottesville VA"
9845,"400 RUGBY RD, Charlottesville VA"
9846,"750 HARRIS ST, Charlottesville VA"
9847,"2211 HYDRAULIC RD, Charlottesville VA"
9848,"2211 HYDRAULIC RD, Charlottesville VA"
9849,"901 RIVES ST, Charlottesville VA"
9850,"504 11TH ST NW, Charlottesville VA"
9851,"2304 NORTH BERKSHIRE RD B, Charlottesville VA"
9852,"2304 NORTH BERKSHIRE RD B, Charlottesville VA"
9853,"2304 NORTH BERKSHIRE RD B, Charlottesville VA"
9854,"160 PERGORY LN, Charlottesville VA"
9855,"1201 CARLTON AVE, Charlottesville VA"
9856,"1201 CARLTON AVE, Charlottesville VA"
9857,"1610 AVON ST EXT, Charlottesville VA"
9858," 250 BYPASS, Charlottesville VA"
9859," 250 BYPASS, Charlottesville VA"
9860," 250 BYPASS, Charlottesville VA"
9861,"1610 AVON ST, Charlottesville VA"
9862,"420 QUARRY RD, Charlottesville VA"
9863," STAUNTON POLICE DEPT, Charlottesville VA"
9864,"160 PEREGORY LN, Charlottesville VA"
9865,"160 PEREGORY LN, Charlottesville VA"
9866,"160 PEREGORY LN, Charlottesville VA"
9867,"160 PEREGORY LN, Charlottesville VA"
9868," FLUVANNA CO SO, Charlottesville VA"
9869,"221 CARLTON RD, Charlottesville VA"
9870,"221 CARLTON RD, Charlottesville VA"
9871,"2028 BARRACKS RD, Charlottesville VA"
9872,"2028 BARRACKS RD, Charlottesville VA"
9873,"2028 BARRACKS RD, Charlottesville VA"
9874,"156 CARLTON RD, Charlottesville VA"
9875,"936 GRADY AVE, Charlottesville VA"
9876,"606 E MARKET ST, Charlottesville VA"
9877,"500 PRESTON AVE, Charlottesville VA"
9878,"999 GROVE ST, Charlottesville VA"
9879,"100 RIDGE ST, Charlottesville VA"
9880," BEDFORD PD, Charlottesville VA"
9881,"140 GREEN TURTLE LN 8, Charlottesville VA"
9882,"824 HARDY DR A, Charlottesville VA"
9883,"824 HARDY DR A, Charlottesville VA"
9884,"824 HARDY DR A, Charlottesville VA"
9885,"445 14TH ST NW, Charlottesville VA"
9886,"1522 VIRGINIA AVE, Charlottesville VA"
9887," RICHMOND PD, Charlottesville VA"
9888," GREENE COUNTY SO, Charlottesville VA"
9889," GREENE COUNTY SO, Charlottesville VA"
9890," GREENE COUNTY SO, Charlottesville VA"
9891," GREENE COUNTY SO, Charlottesville VA"
9892," GREENE COUNTY SO, Charlottesville VA"
9893," GREENE COUNTY SO, Charlottesville VA"
9894,"1600 6TH ST SE, Charlottesville VA"
9895,"1600 6TH ST SE, Charlottesville VA"
9896,"160 PEREGORY LN, Charlottesville VA"
9897,"160 PEREGORY LN, Charlottesville VA"
9898," 4TH ST SW, Charlottesville VA"
9899," 4TH ST SW, Charlottesville VA"
9900,"800 RIVES ST, Charlottesville VA"
9901,"800 MONTICELLO RD, Charlottesville VA"
9902,"1815 STADIUM RD, Charlottesville VA"
9903,"300 E WATER ST, Charlottesville VA"
9904,"300 E WATER ST, Charlottesville VA"
9905,"608 ELLIOT AVE, Charlottesville VA"
9906,"115 WESTERLY AVE B, Charlottesville VA"
9907,"620 W MAIN ST, Charlottesville VA"
9908,"530 CLEVELAND AVE, Charlottesville VA"
9909,"600 W MAIN ST, Charlottesville VA"
9910,"600 W MAIN ST, Charlottesville VA"
9911,"1455 AVON ST, Charlottesville VA"
9912,"213 E WATER ST, Charlottesville VA"
9913,"213 E WATER ST, Charlottesville VA"
9914,"213 E WATER ST, Charlottesville VA"
9915,"1610 AVON ST EXT, Charlottesville VA"
9916,"1610 AVON ST EXT, Charlottesville VA"
9917,"1610 AVON ST EXT, Charlottesville VA"
9918,"900 W MAIN ST, Charlottesville VA"
9919,"611 RUGBY RD, Charlottesville VA"
9920,"750 HARRIS ST, Charlottesville VA"
9921,"750 HARRIS ST, Charlottesville VA"
9922,"750 HARRIS ST, Charlottesville VA"
9923," MONTICELLO / QUARRY RD, Charlottesville VA"
9924,"160 PEREGORY LN, Charlottesville VA"
9925,"475 RIDGE MCINTIRE, Charlottesville VA"
9926,"322 MEADE AVE, Charlottesville VA"
9927,"112 W MARKET ST, Charlottesville VA"
9928," RIVERSIDE REGIONAL JAIL, Charlottesville VA"
9929," RIVERSIDE REGIONAL JAIL, Charlottesville VA"
9930," RIVERSIDE REGIONAL JAIL, Charlottesville VA"
9931,"700 MADISON LN, Charlottesville VA"
9932,"700 MADISON LN, Charlottesville VA"
9933,"700 MADISON LN, Charlottesville VA"
9934,"700 MADISON LN, Charlottesville VA"
9935,"420 GARRETT ST A, Charlottesville VA"
9936,"1159 EMMET ST N, Charlottesville VA"
9937,"1159 EMMET ST N, Charlottesville VA"
9938,"160 PEREGORY LN, Charlottesville VA"
9939,"401 4TH ST NW, Charlottesville VA"
9940,"160 PEREGORY LN, Charlottesville VA"
9941,"1131 5TH ST SW, Charlottesville VA"
9942,"160 PEREGORY LN, Charlottesville VA"
9943,"160 PEREGORY LN, Charlottesville VA"
9944,"160 PEREGORY LN, Charlottesville VA"
9945,"160 PEREGORY LN, Charlottesville VA"
9946,"1610 AVON ST EXT, Charlottesville VA"
9947,"914 SOUTH 1ST ST D, Charlottesville VA"
9948,"606 E MARKET ST, Charlottesville VA"
9949,"606 E MARKET ST, Charlottesville VA"
9950,"1131 5TH ST SW, Charlottesville VA"
9951,"1131 5TH ST SW, Charlottesville VA"
9952,"1131 5TH ST SW, Charlottesville VA"
9953,"1131 5TH ST SW, Charlottesville VA"
9954,"852 W MAIN ST 232, Charlottesville VA"
9955,"114 LANKFORD AVE 3, Charlottesville VA"
9956,"212 RIDGE MCINTIRE RD, Charlottesville VA"
9957,"1215 LEE ST, Charlottesville VA"
9958,"754 PROSPECT AVE, Charlottesville VA"
9959,"1215 LEE ST, Charlottesville VA"
9960,"1215 LEE ST, Charlottesville VA"
9961," CAMPBELL CO, Charlottesville VA"
9962," CAMPBELL CO, Charlottesville VA"
9963,"100 CULBREATH RD, Charlottesville VA"
9964,"400 RUGBY RD, Charlottesville VA"
9965,"400 RUGBY RD, Charlottesville VA"
9966,"809 PAGE ST, Charlottesville VA"
9967,"300 2ND ST SE, Charlottesville VA"
9968,"750 HARRIS ST, Charlottesville VA"
9969,"1308 WERTLAND ST, Charlottesville VA"
9970,
9971,"100 14TH ST NW, Charlottesville VA"
9972,"100 14TH ST NW, Charlottesville VA"
9973,"100 14TH ST NW, Charlottesville VA"
9974,"100 14TH ST NW, Charlottesville VA"
9975,"100 14TH ST NW, Charlottesville VA"
9976,"100 14TH ST NW, Charlottesville VA"
9977,"100 14TH ST NW, Charlottesville VA"
9978,"160 PEREGORY LN, Charlottesville VA"
9979,"500 S 1ST ST 408, Charlottesville VA"
9980,"160 PEREGORY WAY, Charlottesville VA"
9981,
9982,"1610 AVON ST, Charlottesville VA"
9983,"606 E MARKET ST, Charlottesville VA"
9984,"852 W MAIN ST, Charlottesville VA"
9985,"852 W MAIN ST, Charlottesville VA"
9986,"606 E MARKET ST, Charlottesville VA"
9987,"606 E MARKET ST, Charlottesville VA"
9988,"836 HARDY DR, Charlottesville VA"
9989," PIEDMONT REGIONAL JAIL, Charlottesville VA"
9990,"238 OLD LYNCHBURG RD, Charlottesville VA"
9991,"238 OLD LYNCHBURG RD, Charlottesville VA"
9992,"1215 LEE ST, Charlottesville VA"
9993,
9994,"1600 AVON ST, Charlottesville VA"
9995,"925 ST CLAIR AVE, Charlottesville VA"
9996,"580 BLOOMFIELD RD, Charlottesville VA"
9997,"606 E MARKET ST, Charlottesville VA"
9998,"803 HENRY AVE, Charlottesville VA"
9999,"803 HENRY AVE, Charlottesville VA"
10000,"803 HENRY AVE, Charlottesville VA"
10001,"803 HENRY AVE, Charlottesville VA"
10002,"300 E MARKET ST, Charlottesville VA"
10003,"300 E MARKET ST, Charlottesville VA"
10004,"606 E MARKET ST, Charlottesville VA"
10005,"606 E MARKET ST, Charlottesville VA"
10006,
10007,
10008,"606 E MARKET ST, Charlottesville VA"
10009,"2100 RIO HILL CTR, Charlottesville VA"
10010,"2100 RIO HILL RD, Charlottesville VA"
10011,"108 MAURY AVE, Charlottesville VA"
10012,"108 MAURY AVE, Charlottesville VA"
10013,"1600 5TH STREET, Charlottesville VA"
10014,"1643 MERIDIAN ST, Charlottesville VA"
10015,"524 LEXINGTON AVE, Charlottesville VA"
10016,"600 W MAIN ST, Charlottesville VA"
10017,"800 E MARKET ST, Charlottesville VA"
10018,"2971 MORGANTOWN RD, Charlottesville VA"
10019,"926 RIVES ST, Charlottesville VA"
10020,
10021,"100 MINOR COURT, Charlottesville VA"
10022,"700 HENRY AVE, Charlottesville VA"
10023,"150 GOODMAN ST 1, Charlottesville VA"
10024,"606 E MARKET ST, Charlottesville VA"
10025,"422 17TH ST, Charlottesville VA"
10026,"422 17TH ST, Charlottesville VA"
10027,"1400 GENTRY LN, Charlottesville VA"
10028,"450 RUGBY RD, Charlottesville VA"
10029,"105 LONDWOOD DR A, Charlottesville VA"
10030,"1500 UNIVERSITY AVE, Charlottesville VA"
10031,"606 E MARKET ST, Charlottesville VA"
10032,"738 PROSPECT AVE, Charlottesville VA"
10033,"700 E MAIN ST, Charlottesville VA"
10034,"108 2ND ST NE, Charlottesville VA"
10035,"108 2ND ST NE, Charlottesville VA"
10036,"160 PEREGORY LN, Charlottesville VA"
10037,"606 E MARKET ST, Charlottesville VA"
10038," CHESAPEAKE CITY JAIL, Charlottesville VA"
10039," CHESAPEAKE CITY JAIL, Charlottesville VA"
10040," CHESAPEAKE CITY JAIL, Charlottesville VA"
10041," BUCKINGHAM CO SHERIFF`S OFC, Charlottesville VA"
10042," BUCKINGHAM CO SHERIFF`S OFC, Charlottesville VA"
10043," BUCKINGHAM CO SHERIFF`S OFC, Charlottesville VA"
10044,"912 PAGE ST, Charlottesville VA"
10045,"912 PAGE ST, Charlottesville VA"
10046,"606 E MARKET ST, Charlottesville VA"
10047,"606 E MARKET ST, Charlottesville VA"
10048,"700 CHERRY AVE, Charlottesville VA"
10049,"824 PRESTON AVE, Charlottesville VA"
10050,"160 PEREGORY LN, Charlottesville VA"
10051,"160 PEREGORY LN, Charlottesville VA"
10052,"160 PEREGORY LN, Charlottesville VA"
10053,"759 RIDGE ST, Charlottesville VA"
10054,"606 E MARKET ST, Charlottesville VA"
10055," FLUVANNA CO SHERIFFS OFFICE, Charlottesville VA"
10056,"1109 RUGBY RD, Charlottesville VA"
10057,"1109 RUGBY RD, Charlottesville VA"
10058,"1109 RUGBY RD, Charlottesville VA"
10059,"324 CAROLINE AVE A, Charlottesville VA"
10060,"3055 BERKMAR DR, Charlottesville VA"
10061,"160 PEREGORY LN, Charlottesville VA"
10062," SPOTSYLVANIA S.O, Charlottesville VA"
10063,"1215 LEE ST, Charlottesville VA"
10064,"1207 GRADY AVENUE, Charlottesville VA"
10065,"1207 GRADY AVENUE, Charlottesville VA"
10066,"2011 HOLIDAY DR, Charlottesville VA"
10067,"2011 HOLIDAY DR, Charlottesville VA"
10068,"606 E MARKET ST, Charlottesville VA"
10069,"606 E MARKET ST, Charlottesville VA"
10070,"517 PARK ST, Charlottesville VA"
10071,"324 CAROLINE AVE A, Charlottesville VA"
10072,"1400 WERTLAND ST, Charlottesville VA"
10073,"843 W MAIN ST, Charlottesville VA"
10074,"2304 NORTH BERKSHIRE RD, Charlottesville VA"
10075,"160 PEREGORY LN, Charlottesville VA"
10076,"730 PROSPECT AVE E, Charlottesville VA"
10077,"715 PROSPECT AVE, Charlottesville VA"
10078,"200 E MARKET ST, Charlottesville VA"
10079,"200 E MARKET ST, Charlottesville VA"
10080,"852 W MAIN ST, Charlottesville VA"
10081,"1100 CHERRY ST, Charlottesville VA"
10082,"1400 UNIVERSITY AVE, Charlottesville VA"
10083,"700 MAPLE ST, Charlottesville VA"
10084,"100 14TH ST NW, Charlottesville VA"
10085,"615 E WATER ST, Charlottesville VA"
10086,"102 14TH ST NW, Charlottesville VA"
10087,"1100 RUGBY AVE, Charlottesville VA"
10088,"128 CHANCELLOR ST, Charlottesville VA"
10089,"128 CHANCELLOR ST, Charlottesville VA"
10090,"1100 RUGBY AVE, Charlottesville VA"
10091,"1100 RUGBY AVE, Charlottesville VA"
10092,"1100 RUGBY AVE, Charlottesville VA"
10093,"1400 EMMET ST N, Charlottesville VA"
10094,"128 CHANCELLOR ST, Charlottesville VA"
10095,"128 CHANCELLOR ST, Charlottesville VA"
10096,"100 MADISON LN, Charlottesville VA"
10097,"100 MADISON LN, Charlottesville VA"
10098,"130 MADISON AVE, Charlottesville VA"
10099,"100 MADISON LN, Charlottesville VA"
10100,"1022 ST CHARLES AVE, Charlottesville VA"
10101,"324 CAROLINE AVE A, Charlottesville VA"
10102,"324 CAROLINE AVE A, Charlottesville VA"
10103,"945 EMMET ST N, Charlottesville VA"
10104,"945 EMMET ST N, Charlottesville VA"
10105,"1003 6TH ST SE, Charlottesville VA"
10106,"1610 AVON ST, Charlottesville VA"
10107,"1610 AVON ST, Charlottesville VA"
10108," CVRJ, Charlottesville VA"
10109," CVRJ, Charlottesville VA"
10110,"311 10TH ST NW, Charlottesville VA"
10111,"311 10TH ST NW, Charlottesville VA"
10112,"500 E MAIN ST, Charlottesville VA"
10113,"1300 CHERRY AVE, Charlottesville VA"
10114,"1300 CHERRY AVE, Charlottesville VA"
10115,"1200 W MAIN ST, Charlottesville VA"
10116,"409 RIVERSIDE AVE, Charlottesville VA"
10117,"500 CHERRY AVE, Charlottesville VA"
10118," CHESTERFIELD COUTY, Charlottesville VA"
10119," CHESTERFIELD COUTY, Charlottesville VA"
10120,"1600 MADISON AVE, Charlottesville VA"
10121,"1600 MADISON AVE, Charlottesville VA"
10122,"1600 MADISON AVE, Charlottesville VA"
10123,"1600 MADISON AVE, Charlottesville VA"
10124,"401 4TH ST NW, Charlottesville VA"
10125,"501 E JEFFERSON ST, Charlottesville VA"
10126,"300 250 BYPASS, Charlottesville VA"
10127,"300 250 BYPASS, Charlottesville VA"
10128," ORANGE CO SO, Charlottesville VA"
10129,"316 7 1/2TH ST SW, Charlottesville VA"
10130,"316 7 1/2TH ST SW, Charlottesville VA"
10131,"316 7 1/2TH ST SW, Charlottesville VA"
10132,"304 OLD LYNCHBURG RD, Charlottesville VA"
10133,"1400 WERTLAND ST, Charlottesville VA"
10134,"1400 WERTLAND ST, Charlottesville VA"
10135,"606 E MARKET ST, Charlottesville VA"
10136," PULASKI COUNTY, Charlottesville VA"
10137," PULASKI COUNTY, Charlottesville VA"
10138,"4126 BRIARCLIFF AVE, Charlottesville VA"
10139,
10140,
10141,"1177 5TH ST SW, Charlottesville VA"
10142,"606 RIDGE MCINTIRE, Charlottesville VA"
10143,"2111 MICHIE DR 6, Charlottesville VA"
10144,"606 E MAIN ST, Charlottesville VA"
10145,
10146,"900 E MARKET ST, Charlottesville VA"
10147,"105 E MAIN ST, Charlottesville VA"
10148,"1133 5TH ST SW, Charlottesville VA"
10149,"606 E MARKET ST, Charlottesville VA"
10150,"606 E MARKET ST, Charlottesville VA"
10151,"606 E MARKET ST, Charlottesville VA"
10152,"223 9TH ST SW, Charlottesville VA"
10153," ACRJ, Charlottesville VA"
10154," ACRJ, Charlottesville VA"
10155,"606 E MARKET ST, Charlottesville VA"
10156,"606 E MARKET ST, Charlottesville VA"
10157,"605 MADISON AVE, Charlottesville VA"
10158,"605 MADISON AVE, Charlottesville VA"
10159,"605 MADISON AVE, Charlottesville VA"
10160,"606 E MARKET ST, Charlottesville VA"
10161,"1 TH ST NW, Charlottesville VA"
10162,"820 CABELL AVE, Charlottesville VA"
10163,"2204 N BERSHIRE RD D, Charlottesville VA"
10164,"2204 N BERSHIRE RD D, Charlottesville VA"
10165,"2204 N BERSHIRE RD D, Charlottesville VA"
10166,"2204 N BERSHIRE RD D, Charlottesville VA"
10167,"2204 N BERSHIRE RD D, Charlottesville VA"
10168," FLUVANNA SO, Charlottesville VA"
10169,"115 2ND ST NW, Charlottesville VA"
10170,"133 CHANCELOR ST, Charlottesville VA"
10171,"210 15TH ST NW, Charlottesville VA"
10172,"1100 CHERRY ST, Charlottesville VA"
10173,"104 ANTIONETTE CT, Charlottesville VA"
10174,"104 ANTIONETTE CT, Charlottesville VA"
10175,"504 E MARKET ST, Charlottesville VA"
10176,"2500 JEFFERSON PARK AVE, Charlottesville VA"
10177,"1904 EMMET ST N, Charlottesville VA"
10178,"1904 EMMET ST N, Charlottesville VA"
10179,"406 GARRETT ST, Charlottesville VA"
10180,"606 E MARKET ST, Charlottesville VA"
10181,"606 E MARKET ST, Charlottesville VA"
10182,"606 E MARKET ST, Charlottesville VA"
10183,"606 E MARKET ST, Charlottesville VA"
10184,"606 E MARKET ST, Charlottesville VA"
10185,"606 E MARKET ST, Charlottesville VA"
10186,"600 PRESTON AVE, Charlottesville VA"
10187,"1610 AVON ST EXT, Charlottesville VA"
10188,"1610 AVON ST EXT, Charlottesville VA"
10189,"1610 AVON ST EXT, Charlottesville VA"
10190,"411 E HIGH ST, Charlottesville VA"
10191,"411 E HIGH ST, Charlottesville VA"
10192,"411 E HIGH ST, Charlottesville VA"
10193,"416 GARRETT ST, Charlottesville VA"
10194,"740 PROSPECT AVE F, Charlottesville VA"
10195,"500 250 BYPASS, Charlottesville VA"
10196,"602 DICE ST, Charlottesville VA"
10197,"602 DICE ST, Charlottesville VA"
10198,"300 E WATER ST, Charlottesville VA"
10199,"300 E WATER ST, Charlottesville VA"
10200,"300 E WATER ST, Charlottesville VA"
10201,"160 PEREGORY LN, Charlottesville VA"
10202,"160 PEREGORY LN, Charlottesville VA"
10203,"160 PEREGORY LN, Charlottesville VA"
10204,"160 PEREGORY LN, Charlottesville VA"
10205,"500 2ND ST NE, Charlottesville VA"
10206,"606 E MARKET ST, Charlottesville VA"
10207,"606 E MARKET ST, Charlottesville VA"
10208,"711 NELSON DR, Charlottesville VA"
10209,"606 E MARKET ST, Charlottesville VA"
10210,"300 10 1/2 ST NW, Charlottesville VA"
10211,"750 HARRIS ST, Charlottesville VA"
10212,"750 HARRIS ST, Charlottesville VA"
10213,"212 RIDGE MCINTIRE RD, Charlottesville VA"
10214,"160 PEREGORY LN, Charlottesville VA"
10215,"2040 ABBY RD, Charlottesville VA"
10216,"2040 ABBY RD, Charlottesville VA"
10217,"2040 ABBY RD, Charlottesville VA"
10218,"2040 ABBY RD, Charlottesville VA"
10219,"606 E MARKET ST, Charlottesville VA"
10220,"800 E MARKET ST, Charlottesville VA"
10221,"100 7TH ST NE, Charlottesville VA"
10222,"2201 ANGES RD 27, Charlottesville VA"
10223,"627 CABEL AVE D, Charlottesville VA"
10224,"801 EMMET ST N, Charlottesville VA"
10225,"801 EMMET ST N, Charlottesville VA"
10226,"201 W MAIN ST, Charlottesville VA"
10227,"1907 EMMET ST, Charlottesville VA"
10228,"110 E MAIN ST, Charlottesville VA"
10229,"200 W WATER ST, Charlottesville VA"
10230,"200 W WATER ST, Charlottesville VA"
10231,"1215 LEE ST, Charlottesville VA"
10232,"1611 MADISON AVE A, Charlottesville VA"
10233,"726 MADISON AVE B, Charlottesville VA"
10234,"726 MADISON AVE B, Charlottesville VA"
10235,"800 E MARKET ST, Charlottesville VA"
10236,"800 E MARKET ST, Charlottesville VA"
10237,"809 DRUID AVE, Charlottesville VA"
10238,"809 DRUID AVE, Charlottesville VA"
10239,"606 E MARKET ST, Charlottesville VA"
10240,"20 ELLIEWOOD AVE, Charlottesville VA"
10241,"160 PEREGORY LN, Charlottesville VA"
10242,"1158 5TH ST SW, Charlottesville VA"
10243,"512 W MAIN ST, Charlottesville VA"
10244,"100 E MARKET ST, Charlottesville VA"
10245,"905 PAGE ST, Charlottesville VA"
10246,"925 ST CLAIR AVE, Charlottesville VA"
10247,"701 CHERRY AVE, Charlottesville VA"
10248,"701 CHERRY AVE, Charlottesville VA"
10249," BUCKINGHAM BRIGDE, Charlottesville VA"
10250," BUCKINGHAM BRIGDE, Charlottesville VA"
10251,"160 PEREGORY LANE, Charlottesville VA"
10252,"606 E MARKET ST, Charlottesville VA"
10253,"101 E MARKET ST, Charlottesville VA"
10254," HENRICO SO, Charlottesville VA"
10255," HENRICO SO, Charlottesville VA"
10256,"1408 VINE ST A, Charlottesville VA"
10257,"1408 VINE ST A, Charlottesville VA"
10258,"1408 VINE ST A, Charlottesville VA"
10259,"1408 VINE ST A, Charlottesville VA"
10260,"1408 VINE ST A, Charlottesville VA"
10261,"1408 VINE ST A, Charlottesville VA"
10262,"160 PEREGORY LN, Charlottesville VA"
10263,"123 WELK PL A, Charlottesville VA"
10264,"726 PROSPECT AVE F, Charlottesville VA"
10265,"1140 CARLTON AVE 15, Charlottesville VA"
10266,"160 PEREGOY LN, Charlottesville VA"
10267," MAGISTRATES OFFICE, Charlottesville VA"
10268,"750 HARRIS ST, Charlottesville VA"
10269,"606 E MARKET ST, Charlottesville VA"
10270,"200 E MARKET ST, Charlottesville VA"
10271,"747 PROSPECT AVE, Charlottesville VA"
10272,"750 HARRIS ST, Charlottesville VA"
10273,"1511 ANTONIETTE AVE B, Charlottesville VA"
10274,"1600 AVON ST EXT, Charlottesville VA"
10275,"1600 AVON ST EXT, Charlottesville VA"
10276,"243 RIDGE MCINTIRE RD, Charlottesville VA"
10277,"606 E MARKET ST, Charlottesville VA"
10278,"160 PEREGORY LN, Charlottesville VA"
10279," ALEXANDRIA POLICE DEPT, Charlottesville VA"
10280,"1625 MERIDIAN ST B, Charlottesville VA"
10281,"1500 E HIGH ST, Charlottesville VA"
10282,"1800 HYDRAULIC RD, Charlottesville VA"
10283,"503 W MAIN ST, Charlottesville VA"
10284,"600 MASON ST A4, Charlottesville VA"
10285,
10286,
10287,"300 250 BYPASS, Charlottesville VA"
10288,"300 250 BYPASS, Charlottesville VA"
10289,"300 250 BYPASS, Charlottesville VA"
10290,"606 E MARKET ST, Charlottesville VA"
10291,"900 E WATER ST, Charlottesville VA"
10292,"1500 CARLTON AVE 40, Charlottesville VA"
10293,"1515 UNIVERSITY AVE, Charlottesville VA"
10294,"400 17TH ST NW, Charlottesville VA"
